No.;Time;;No.;Time;Time 2;;Delay;Total Delay;;Delay 1;Delay 2;;Jitter;Total Jitter
848;9.376.603;;848;9,376603;9,376603;;0;;;0;0;;0;
849;9.376.603;;849;9,376603;9,376603;;0;;;0;0;;0;
850;9.376.603;;850;9,376603;9,376603;;0;;;0;0;;0;
851;9.376.603;;851;9,376603;9,376603;;0;;;0;0;;0;
852;9.376.603;;852;9,376603;9,376603;;0;;;0;-0,013504;;-0,013504;
853;9.376.603;;853;9,376603;9,376603;;0;;;-0,013504;-0,022671;;-0,009167;
854;9.376.603;;854;9,376603;9,390107;;0,013504;;;-0,022671;0,035893;;0,058564;
855;9.390.107;;855;9,390107;9,426282;;0,036175;;;0,035893;0,0001;;-0,035793;
856;9.426.282;;856;9,426282;9,426564;;0,000282;;;0,0001;-0,007298;;-0,007398;
857;9.426.564;;857;9,426564;9,426746;;0,000182;;;-0,007298;0,00649;;0,013788;
858;9.426.746;;858;9,426746;9,434226;;0,00748;;;0,00649;-0,012134;;-0,018624;
859;9.434.226;;859;9,434226;9,435216;;0,00099;;;-0,012134;0,012255;;0,024389;
860;9.435.216;;860;9,435216;9,44834;;0,013124;;;0,012255;-0,001174;;-0,013429;
861;9.448.340;;861;9,44834;9,449209;;0,000869;;;-0,001174;0,002021;;0,003195;
862;9.449.209;;862;9,449209;9,451252;;0,002043;;;0,002021;-0,013309;;-0,01533;
863;9.451.252;;863;9,451252;9,451274;;2,2E-05;;;-0,013309;0,012706;;0,026015;
864;9.451.274;;864;9,451274;9,464605;;0,013331;;;0,012706;-0,009488;;-0,022194;
865;9.464.605;;865;9,464605;9,46523;;0,000625;;;-0,009488;-0,004884;;0,004604;
866;9.465.230;;866;9,46523;9,475343;;0,010113;;;-0,004884;0,009883;;0,014767;
867;9.475.343;;867;9,475343;9,49034;;0,014997;;;0,009883;-0,01007;;-0,019953;
868;9.490.340;;868;9,49034;9,495454;;0,005114;;;-0,01007;0,001578;;0,011648;
869;9.495.454;;869;9,495454;9,510638;;0,015184;;;0,001578;-0,008401;;-0,009979;
870;9.510.638;;870;9,510638;9,524244;;0,013606;;;-0,008401;0,004784;;0,013185;
871;9.524.244;;871;9,524244;9,546251;;0,022007;;;0,004784;0,017158;;0,012374;
872;9.546.251;;872;9,546251;9,563474;;0,017223;;;0,017158;1,7E-05;;-0,017141;
873;9.563.474;;873;9,563474;9,563539;;6,5E-05;;;1,7E-05;-0,000933;;-0,00095;
874;9.563.539;;874;9,563539;9,563587;;4,8E-05;;;-0,000933;-0,00085;;8,3E-05;
875;9.563.587;;875;9,563587;9,564568;;0,000981;;;-0,00085;0,001691;;0,002541;
876;9.564.568;;876;9,564568;9,566399;;0,001831;;;0,001691;-0,000249;;-0,00194;
877;9.566.399;;877;9,566399;9,566539;;0,00014;;;-0,000249;-0,005065;;-0,004816;
878;9.566.539;;878;9,566539;9,566928;;0,000389;;;-0,005065;-0,027299;;-0,022234;
879;9.566.928;;879;9,566928;9,572382;;0,005454;;;-0,027299;0,026585;;0,053884;
880;9.572.382;;880;9,572382;9,605135;;0,032753;;;0,026585;0,006143;;-0,020442;
881;9.605.135;;881;9,605135;9,611303;;0,006168;;;0,006143;-0,000862;;-0,007005;
882;9.611.303;;882;9,611303;9,611328;;2,5E-05;;;-0,000862;0,000672;;0,001534;
883;9.611.328;;883;9,611328;9,612215;;0,000887;;;0,000672;-0,000606;;-0,001278;
884;9.612.215;;884;9,612215;9,61243;;0,000215;;;-0,000606;0,000507;;0,001113;
885;9.612.430;;885;9,61243;9,613251;;0,000821;;;0,000507;-0,06749;;-0,067997;
886;9.613.251;;886;9,613251;9,613565;;0,000314;;;-0,06749;0,016872;;0,084362;
887;9.613.565;;887;9,613565;9,681369;;0,067804;;;0,016872;0,050906;;0,034034;
888;9.681.369;;888;9,681369;9,732301;;0,050932;;;0,050906;-0,00166;;-0,052566;
889;9.732.301;;889;9,732301;9,732327;;2,6E-05;;;-0,00166;-0,16505;;-0,16339;
890;9.732.327;;890;9,732327;9,734013;;0,001686;;;-0,16505;-0,183691;;-0,018641;
891;9.734.013;;891;9,734013;9,900749;;0,166736;;;-0,183691;0,349776;;0,533467;
892;9.900.749;;892;9,900749;10,251176;;0,350427;;;0,349776;0,000651;;-0,349125;
893;10.251.176;;893;10,251176;10,251827;;0,000651;;;0,000651;-0,359036;;-0,359687;
894;10.251.827;;894;10,251827;10,251827;;0;;;-0,359036;0,358948;;0,717984;
895;10.251.827;;895;10,251827;10,610863;;0,359036;;;0,358948;-0,041306;;-0,400254;
896;10.610.863;;896;10,610863;10,610951;;8,8E-05;;;-0,041306;-2,916873;;-2,875567;
897;10.610.951;;897;10,610951;10,652345;;0,041394;;;-2,916873;2,91753;;5,834403;
898;10.652.345;;898;10,652345;13,610612;;2,958267;;;2,91753;0,035989;;-2,881541;
899;13.610.612;;899;13,610612;13,651349;;0,040737;;;0,035989;-0,040803;;-0,076792;
900;13.651.349;;900;13,651349;13,656097;;0,004748;;;-0,040803;0,004935;;0,045738;
901;13.656.097;;901;13,656097;13,701648;;0,045551;;;0,004935;0,040498;;0,035563;
902;13.701.648;;902;13,701648;13,742264;;0,040616;;;0,040498;1,8E-05;;-0,04048;
903;13.742.264;;903;13,742264;13,742382;;0,000118;;;1,8E-05;-2E-06;;-2E-05;
904;13.742.382;;904;13,742382;13,742482;;0,0001;;;-2E-06;-8,3E-05;;-8,1E-05;
905;13.742.482;;905;13,742482;13,742584;;0,000102;;;-8,3E-05;2E-05;;0,000103;
906;13.742.584;;906;13,742584;13,742769;;0,000185;;;2E-05;0,000117;;9,7E-05;
907;13.742.769;;907;13,742769;13,742934;;0,000165;;;0,000117;-7,4E-05;;-0,000191;
908;13.742.934;;908;13,742934;13,742982;;4,8E-05;;;-7,4E-05;-0,046476;;-0,046402;
909;13.742.982;;909;13,742982;13,743104;;0,000122;;;-0,046476;0,046571;;0,093047;
910;13.743.104;;910;13,743104;13,789702;;0,046598;;;0,046571;-9,5E-05;;-0,046666;
911;13.789.702;;911;13,789702;13,789729;;2,7E-05;;;-9,5E-05;-5,4E-05;;4,1E-05;
912;13.789.729;;912;13,789729;13,789851;;0,000122;;;-5,4E-05;-0,001463;;-0,001409;
913;13.789.851;;913;13,789851;13,790027;;0,000176;;;-0,001463;0,001544;;0,003007;
914;13.790.027;;914;13,790027;13,791666;;0,001639;;;0,001544;-0,012888;;-0,014432;
915;13.791.666;;915;13,791666;13,791761;;9,5E-05;;;-0,012888;0,012688;;0,025576;
916;13.791.761;;916;13,791761;13,804744;;0,012983;;;0,012688;-0,000543;;-0,013231;
917;13.804.744;;917;13,804744;13,805039;;0,000295;;;-0,000543;0,00081;;0,001353;
918;13.805.039;;918;13,805039;13,805877;;0,000838;;;0,00081;-0,000236;;-0,001046;
919;13.805.877;;919;13,805877;13,805905;;2,8E-05;;;-0,000236;0,000106;;0,000342;
920;13.805.905;;920;13,805905;13,806169;;0,000264;;;0,000106;-0,000229;;-0,000335;
921;13.806.169;;921;13,806169;13,806327;;0,000158;;;-0,000229;0,000292;;0,000521;
922;13.806.327;;922;13,806327;13,806714;;0,000387;;;0,000292;-0,008936;;-0,009228;
923;13.806.714;;923;13,806714;13,806809;;9,5E-05;;;-0,008936;0,00885;;0,017786;
924;13.806.809;;924;13,806809;13,81584;;0,009031;;;0,00885;-0,474532;;-0,483382;
925;13.815.840;;925;13,81584;13,816021;;0,000181;;;-0,474532;0,432996;;0,907528;
926;13.816.021;;926;13,816021;14,290734;;0,474713;;;0,432996;0,040053;;-0,392943;
927;14.290.734;;927;14,290734;14,332451;;0,041717;;;0,040053;-0,043962;;-0,084015;
928;14.332.451;;928;14,332451;14,334115;;0,001664;;;-0,043962;-3,399354;;-3,355392;
929;14.334.115;;929;14,334115;14,379741;;0,045626;;;-3,399354;3,058656;;6,45801;
930;14.379.741;;930;14,379741;17,824721;;3,44498;;;3,058656;0,247293;;-2,811363;
931;17.824.721;;931;17,824721;18,211045;;0,386324;;;0,247293;-1,395435;;-1,642728;
932;18.211.045;;932;18,211045;18,350076;;0,139031;;;-1,395435;1,533757;;2,929192;
933;18.350.076;;933;18,350076;19,884542;;1,534466;;;1,533757;0,00013;;-1,533627;
934;19.884.542;;934;19,884542;19,885251;;0,000709;;;0,00013;-0,414645;;-0,414775;
935;19.885.251;;935;19,885251;19,88583;;0,000579;;;-0,414645;0,30099;;0,715635;
936;19.885.830;;936;19,88583;20,301054;;0,415224;;;0,30099;0,084734;;-0,216256;
937;20.301.054;;937;20,301054;20,415288;;0,114234;;;0,084734;-0,146746;;-0,23148;
938;20.415.288;;938;20,415288;20,444788;;0,0295;;;-0,146746;0,174739;;0,321485;
939;20.444.788;;939;20,444788;20,621034;;0,176246;;;0,174739;0,00149;;-0,173249;
940;20.621.034;;940;20,621034;20,622541;;0,001507;;;0,00149;9E-06;;-0,001481;
941;20.622.541;;941;20,622541;20,622558;;1,7E-05;;;9E-06;-0,000365;;-0,000374;
942;20.622.558;;942;20,622558;20,622566;;8E-06;;;-0,000365;0,000274;;0,000639;
943;20.622.566;;943;20,622566;20,622939;;0,000373;;;0,000274;-0,0013;;-0,001574;
944;20.622.939;;944;20,622939;20,623038;;9,9E-05;;;-0,0013;-0,055636;;-0,054336;
945;20.623.038;;945;20,623038;20,624437;;0,001399;;;-0,055636;-0,312705;;-0,257069;
946;20.624.437;;946;20,624437;20,681472;;0,057035;;;-0,312705;0,369719;;0,682424;
947;20.681.472;;947;20,681472;21,051212;;0,36974;;;0,369719;-6,9E-05;;-0,369788;
948;21.051.212;;948;21,051212;21,051233;;2,1E-05;;;-6,9E-05;-0,000513;;-0,000444;
949;21.051.233;;949;21,051233;21,051323;;9E-05;;;-0,000513;-0,031456;;-0,030943;
950;21.051.323;;950;21,051323;21,051926;;0,000603;;;-0,031456;-0,236126;;-0,20467;
951;21.051.926;;951;21,051926;21,083985;;0,032059;;;-0,236126;0,129324;;0,36545;
952;21.083.985;;952;21,083985;21,35217;;0,268185;;;0,129324;-0,981011;;-1,110335;
953;21.352.170;;953;21,35217;21,491031;;0,138861;;;-0,981011;1,087157;;2,068168;
954;21.491.031;;954;21,491031;22,610903;;1,119872;;;1,087157;-0,013462;;-1,100619;
955;22.610.903;;955;22,610903;22,643618;;0,032715;;;-0,013462;-0,234477;;-0,221015;
956;22.643.618;;956;22,643618;22,689795;;0,046177;;;-0,234477;0,264268;;0,498745;
957;22.689.795;;957;22,689795;22,970449;;0,280654;;;0,264268;-0,026444;;-0,290712;
958;22.970.449;;958;22,970449;22,986835;;0,016386;;;-0,026444;-1,281639;;-1,255195;
959;22.986.835;;959;22,986835;23,029665;;0,04283;;;-1,281639;1,324469;;2,606108;
960;23.029.665;;960;23,029665;24,354134;;1,324469;;;1,324469;;;-1,324469;
961;24.354.134;;961;24,354134;;;;;;;;;;
