No.;Time;;No.;Time;Time 2;;Delay;Total Delay;;Delay 1;Delay 2;;Jitter ;Total Jitter
6894;335.009.482;;6894;335,009482;335,009555;;7,30E-05;;;0,000063;-0,00002;;-0,000083;
6895;335.009.555;;6895;335,009555;335,009565;;1,00E-05;;;-0,00002;-0,000031;;-0,000011;
6896;335.009.565;;6896;335,009565;335,009595;;3,00E-05;;;-0,000031;0,000053;;0,000084;
6897;335.009.595;;6897;335,009595;335,009656;;6,10E-05;;;0,000053;-0,000013;;-0,000066;
6898;335.009.656;;6898;335,009656;335,009664;;8,00E-06;;;-0,000013;-0,000001;;0,000012;
6899;335.009.664;;6899;335,009664;335,009685;;2,10E-05;;;-0,000001;0,00001;;0,000011;
6900;335.009.685;;6900;335,009685;335,009707;;2,20E-05;;;0,00001;-0,000059;;-0,000069;
6901;335.009.707;;6901;335,009707;335,009719;;1,20E-05;;;-0,000059;-0,001463;;-0,001404;
6902;335.009.719;;6902;335,009719;335,00979;;7,10E-05;;;-0,001463;0,001521;;0,002984;
6903;335.009.790;;6903;335,00979;335,011324;;0,001534;;;0,001521;0;;-0,001521;
6904;335.011.324;;6904;335,011324;335,011337;;1,30E-05;;;0;-0,000076;;-0,000076;
6905;335.011.337;;6905;335,011337;335,01135;;1,30E-05;;;-0,000076;0,00008;;0,000156;
6906;335.011.350;;6906;335,01135;335,011439;;8,90E-05;;;0,00008;-0,000912;;-0,000992;
6907;335.011.439;;6907;335,011439;335,011448;;9,00E-06;;;-0,000912;0,000885;;0,001797;
6908;335.011.448;;6908;335,011448;335,012369;;0,000921;;;0,000885;0,000026;;-0,000859;
6909;335.012.369;;6909;335,012369;335,012405;;3,60E-05;;;0,000026;-0,000987;;-0,001013;
6910;335.012.405;;6910;335,012405;335,012415;;1,00E-05;;;-0,000987;0,000939;;0,001926;
6911;335.012.415;;6911;335,012415;335,013412;;0,000997;;;0,000939;0,000049;;-0,00089;
6912;335.013.412;;6912;335,013412;335,01347;;5,80E-05;;;0,000049;-0,000025;;-0,000074;
6913;335.013.470;;6913;335,01347;335,013479;;9,00E-06;;;-0,000025;-0,00002;;0,000005;
6914;335.013.479;;6914;335,013479;335,013513;;3,40E-05;;;-0,00002;0,000045;;0,000065;
6915;335.013.513;;6915;335,013513;335,013567;;5,40E-05;;;0,000045;-0,000011;;-0,000056;
6916;335.013.567;;6916;335,013567;335,013576;;9,00E-06;;;-0,000011;-0,000063;;-0,000052;
6917;335.013.576;;6917;335,013576;335,013596;;2,00E-05;;;-0,000063;0,000066;;0,000129;
6918;335.013.596;;6918;335,013596;335,013679;;8,30E-05;;;0,000066;-0,001758;;-0,001824;
6919;335.013.679;;6919;335,013679;335,013696;;1,70E-05;;;-0,001758;0,001733;;0,003491;
6920;335.013.696;;6920;335,013696;335,015471;;0,001775;;;0,001733;0,000029;;-0,001704;
6921;335.015.471;;6921;335,015471;335,015513;;4,20E-05;;;0,000029;1E-06;;-0,000028;
6922;335.015.513;;6922;335,015513;335,015526;;1,30E-05;;;1E-06;0,000001;;1,69407E-21;
6923;335.015.526;;6923;335,015526;335,015538;;1,20E-05;;;0,000001;-0,000161;;-0,000162;
6924;335.015.538;;6924;335,015538;335,015549;;1,10E-05;;;-0,000161;0,000047;;0,000208;
6925;335.015.549;;6925;335,015549;335,015721;;0,000172;;;0,000047;0,000037;;-0,00001;
6926;335.015.721;;6926;335,015721;335,015846;;0,000125;;;0,000037;0,000082;;0,000045;
6927;335.015.846;;6927;335,015846;335,015934;;8,80E-05;;;0,000082;0;;-0,000082;
6928;335.015.934;;6928;335,015934;335,01594;;6,00E-06;;;0;-0,000001;;-0,000001;
6929;335.015.940;;6929;335,01594;335,015946;;6,00E-06;;;-0,000001;-0,000011;;-0,00001;
6930;335.015.946;;6930;335,015946;335,015953;;7,00E-06;;;-0,000011;-0,000056;;-0,000045;
6931;335.015.953;;6931;335,015953;335,015971;;1,80E-05;;;-0,000056;-0,000052;;4E-06;
6932;335.015.971;;6932;335,015971;335,016045;;7,40E-05;;;-0,000052;0,000117;;0,000169;
6933;335.016.045;;6933;335,016045;335,016171;;0,000126;;;0,000117;-0,000014;;-0,000131;
6934;335.016.171;;6934;335,016171;335,01618;;9,00E-06;;;-0,000014;0,000008;;0,000022;
6935;335.016.180;;6935;335,01618;335,016203;;2,30E-05;;;0,000008;0,000003;;-0,000005;
6936;335.016.203;;6936;335,016203;335,016218;;1,50E-05;;;0,000003;-0,000029;;-0,000032;
6937;335.016.218;;6937;335,016218;335,01623;;1,20E-05;;;-0,000029;-0,002043;;-0,002014;
6938;335.016.230;;6938;335,01623;335,016271;;4,10E-05;;;-0,002043;0,002055;;0,004098;
6939;335.016.271;;6939;335,016271;335,018355;;0,002084;;;0,002055;0,000019;;-0,002036;
6940;335.018.355;;6940;335,018355;335,018384;;2,90E-05;;;0,000019;-0,000072;;-0,000091;
6941;335.018.384;;6941;335,018384;335,018394;;1,00E-05;;;-0,000072;0,000032;;0,000104;
6942;335.018.394;;6942;335,018394;335,018476;;8,20E-05;;;0,000032;0,000041;;0,000009;
6943;335.018.476;;6943;335,018476;335,018526;;5,00E-05;;;0,000041;-0,000005;;-0,000046;
6944;335.018.526;;6944;335,018526;335,018535;;9,00E-06;;;-0,000005;-0,000911;;-0,000906;
6945;335.018.535;;6945;335,018535;335,018549;;1,40E-05;;;-0,000911;0,000897;;0,001808;
6946;335.018.549;;6946;335,018549;335,019474;;0,000925;;;0,000897;0,000017;;-0,00088;
6947;335.019.474;;6947;335,019474;335,019502;;2,80E-05;;;0,000017;-0,000043;;-0,00006;
6948;335.019.502;;6948;335,019502;335,019513;;1,10E-05;;;-0,000043;0,000048;;0,000091;
6949;335.019.513;;6949;335,019513;335,019567;;5,40E-05;;;0,000048;-0,000007;;-0,000055;
6950;335.019.567;;6950;335,019567;335,019573;;6,00E-06;;;-0,000007;-0,000021;;-0,000014;
6951;335.019.573;;6951;335,019573;335,019586;;1,30E-05;;;-0,000021;0,000027;;0,000048;
6952;335.019.586;;6952;335,019586;335,01962;;3,40E-05;;;0,000027;-0,000009;;-0,000036;
6953;335.019.620;;6953;335,01962;335,019627;;7,00E-06;;;-0,000009;-0,000034;;-0,000025;
6954;335.019.627;;6954;335,019627;335,019643;;1,60E-05;;;-0,000034;0,000044;;0,000078;
6955;335.019.643;;6955;335,019643;335,019693;;5,00E-05;;;0,000044;-0,004605;;-0,004649;
6956;335.019.693;;6956;335,019693;335,019699;;6,00E-06;;;-0,004605;0,004589;;0,009194;
6957;335.019.699;;6957;335,019699;335,02431;;0,004611;;;0,004589;0,000006;;-0,004583;
6958;335.024.310;;6958;335,02431;335,024332;;2,20E-05;;;0,000006;0,00001;;0,000004;
6959;335.024.332;;6959;335,024332;335,024348;;1,60E-05;;;0,00001;-0,000007;;-0,000017;
6960;335.024.348;;6960;335,024348;335,024354;;6,00E-06;;;-0,000007;-0,000025;;-0,000018;
6961;335.024.354;;6961;335,024354;335,024367;;1,30E-05;;;-0,000025;-0,000006;;0,000019;
6962;335.024.367;;6962;335,024367;335,024405;;3,80E-05;;;-0,000006;0,000035;;0,000041;
6963;335.024.405;;6963;335,024405;335,024449;;4,40E-05;;;0,000035;-0,000029;;-0,000064;
6964;335.024.449;;6964;335,024449;335,024458;;9,00E-06;;;-0,000029;-0,000877;;-0,000848;
6965;335.024.458;;6965;335,024458;335,024496;;3,80E-05;;;-0,000877;0,000901;;0,001778;
6966;335.024.496;;6966;335,024496;335,025411;;0,000915;;;0,000901;-0,000028;;-0,000929;
6967;335.025.411;;6967;335,025411;335,025425;;1,40E-05;;;-0,000028;0,000037;;0,000065;
6968;335.025.425;;6968;335,025425;335,025467;;4,20E-05;;;0,000037;-0,000004;;-0,000041;
6969;335.025.467;;6969;335,025467;335,025472;;5,00E-06;;;-0,000004;-0,000016;;-0,000012;
6970;335.025.472;;6970;335,025472;335,025481;;9,00E-06;;;-0,000016;-0,000052;;-0,000036;
6971;335.025.481;;6971;335,025481;335,025506;;2,50E-05;;;-0,000052;0,000073;;0,000125;
6972;335.025.506;;6972;335,025506;335,025583;;7,70E-05;;;0,000073;-0,000029;;-0,000102;
6973;335.025.583;;6973;335,025583;335,025587;;4,00E-06;;;-0,000029;0,000006;;0,000035;
6974;335.025.587;;6974;335,025587;335,02562;;3,30E-05;;;0,000006;-0,000008;;-0,000014;
6975;335.025.620;;6975;335,02562;335,025647;;2,70E-05;;;-0,000008;0,000022;;0,00003;
6976;335.025.647;;6976;335,025647;335,025682;;3,50E-05;;;0,000022;0;;-0,000022;
6977;335.025.682;;6977;335,025682;335,025695;;1,30E-05;;;0;-0,000001;;-0,000001;
6978;335.025.695;;6978;335,025695;335,025708;;1,30E-05;;;-0,000001;-0,000052;;-0,000051;
6979;335.025.708;;6979;335,025708;335,025722;;1,40E-05;;;-0,000052;0,000032;;0,000084;
6980;335.025.722;;6980;335,025722;335,025788;;6,60E-05;;;0,000032;-0,002596;;-0,002628;
6981;335.025.788;;6981;335,025788;335,025822;;3,40E-05;;;-0,002596;0,00262;;0,005216;
6982;335.025.822;;6982;335,025822;335,028452;;0,00263;;;0,00262;-0,000007;;-0,002627;
6983;335.028.452;;6983;335,028452;335,028462;;1,00E-05;;;-0,000007;-0,000006;;1E-06;
6984;335.028.462;;6984;335,028462;335,028479;;1,70E-05;;;-0,000006;-0,000036;;-0,00003;
6985;335.028.479;;6985;335,028479;335,028502;;2,30E-05;;;-0,000036;0,000048;;0,000084;
6986;335.028.502;;6986;335,028502;335,028561;;5,90E-05;;;0,000048;-0,000016;;-0,000064;
6987;335.028.561;;6987;335,028561;335,028572;;1,10E-05;;;-0,000016;-0,000031;;-0,000015;
6988;335.028.572;;6988;335,028572;335,028599;;2,70E-05;;;-0,000031;0,00005;;0,000081;
6989;335.028.599;;6989;335,028599;335,028657;;5,80E-05;;;0,00005;-0,000059;;-0,000109;
6990;335.028.657;;6990;335,028657;335,028665;;8,00E-06;;;-0,000059;0,000063;;0,000122;
6991;335.028.665;;6991;335,028665;335,028732;;6,70E-05;;;0,000063;-0,000008;;-0,000071;
6992;335.028.732;;6992;335,028732;335,028736;;4,00E-06;;;-0,000008;-0,00001;;-0,000002;
6993;335.028.736;;6993;335,028736;335,028748;;1,20E-05;;;-0,00001;-0,000068;;-0,000058;
6994;335.028.748;;6994;335,028748;335,02877;;2,20E-05;;;-0,000068;0,000085;;0,000153;
6995;335.028.770;;6995;335,02877;335,02886;;9,00E-05;;;0,000085;-0,000005;;-0,00009;
6996;335.028.860;;6996;335,02886;335,028865;;5,00E-06;;;-0,000005;-0,000026;;-0,000021;
6997;335.028.865;;6997;335,028865;335,028875;;1,00E-05;;;-0,000026;0,000024;;0,00005;
6998;335.028.875;;6998;335,028875;335,028911;;3,60E-05;;;0,000024;-0,001622;;-0,001646;
6999;335.028.911;;6999;335,028911;335,028923;;1,20E-05;;;-0,001622;0,001586;;0,003208;
7000;335.028.923;;7000;335,028923;335,030557;;0,001634;;;0,001586;0,000036;;-0,00155;
7001;335.030.557;;7001;335,030557;335,030605;;4,80E-05;;;0,000036;-0,000056;;-0,000092;
7002;335.030.605;;7002;335,030605;335,030617;;1,20E-05;;;-0,000056;0,000061;;0,000117;
7003;335.030.617;;7003;335,030617;335,030685;;6,80E-05;;;0,000061;-0,000016;;-0,000077;
7004;335.030.685;;7004;335,030685;335,030692;;7,00E-06;;;-0,000016;-0,000001;;0,000015;
7005;335.030.692;;7005;335,030692;335,030715;;2,30E-05;;;-0,000001;0,000018;;0,000019;
7006;335.030.715;;7006;335,030715;335,030739;;2,40E-05;;;0,000018;-0,000009;;-0,000027;
7007;335.030.739;;7007;335,030739;335,030745;;6,00E-06;;;-0,000009;-0,000022;;-0,000013;
7008;335.030.745;;7008;335,030745;335,03076;;1,50E-05;;;-0,000022;-0,00003;;-0,000008;
7009;335.030.760;;7009;335,03076;335,030797;;3,70E-05;;;-0,00003;0,000028;;0,000058;
7010;335.030.797;;7010;335,030797;335,030864;;6,70E-05;;;0,000028;0,000031;;0,000003;
7011;335.030.864;;7011;335,030864;335,030903;;3,90E-05;;;0,000031;-0,000069;;-0,0001;
7012;335.030.903;;7012;335,030903;335,030911;;8,00E-06;;;-0,000069;0,000071;;0,00014;
7013;335.030.911;;7013;335,030911;335,030988;;7,70E-05;;;0,000071;-0,000001;;-0,000072;
7014;335.030.988;;7014;335,030988;335,030994;;6,00E-06;;;-0,000001;-0,000043;;-0,000042;
7015;335.030.994;;7015;335,030994;335,031001;;7,00E-06;;;-0,000043;0,000027;;0,00007;
7016;335.031.001;;7016;335,031001;335,031051;;5,00E-05;;;0,000027;0,000012;;-0,000015;
7017;335.031.051;;7017;335,031051;335,031074;;2,30E-05;;;0,000012;-0,000012;;-0,000024;
7018;335.031.074;;7018;335,031074;335,031085;;1,10E-05;;;-0,000012;0,000004;;0,000016;
7019;335.031.085;;7019;335,031085;335,031108;;2,30E-05;;;0,000004;0,000002;;-0,000002;
7020;335.031.108;;7020;335,031108;335,031127;;1,90E-05;;;0,000002;-0,003351;;-0,003353;
7021;335.031.127;;7021;335,031127;335,031144;;1,70E-05;;;-0,003351;0,003346;;0,006697;
7022;335.031.144;;7022;335,031144;335,034512;;0,003368;;;0,003346;-0,00004;;-0,003386;
7023;335.034.512;;7023;335,034512;335,034534;;2,20E-05;;;-0,00004;0,000014;;0,000054;
7024;335.034.534;;7024;335,034534;335,034596;;6,20E-05;;;0,000014;0,000036;;0,000022;
7025;335.034.596;;7025;335,034596;335,034644;;4,80E-05;;;0,000036;-1E-06;;-0,000037;
7026;335.034.644;;7026;335,034644;335,034656;;1,20E-05;;;-1E-06;0,000005;;0,000006;
7027;335.034.656;;7027;335,034656;335,034669;;1,30E-05;;;0,000005;-0,000046;;-0,000051;
7028;335.034.669;;7028;335,034669;335,034677;;8,00E-06;;;-0,000046;0,000035;;0,000081;
7029;335.034.677;;7029;335,034677;335,034731;;5,40E-05;;;0,000035;-0,000021;;-0,000056;
7030;335.034.731;;7030;335,034731;335,03475;;1,90E-05;;;-0,000021;0,000023;;0,000044;
7031;335.034.750;;7031;335,03475;335,03479;;4,00E-05;;;0,000023;-0,000039;;-0,000062;
7032;335.034.790;;7032;335,03479;335,034807;;1,70E-05;;;-0,000039;0,000045;;0,000084;
7033;335.034.807;;7033;335,034807;335,034863;;5,60E-05;;;0,000045;-0,000004;;-0,000049;
7034;335.034.863;;7034;335,034863;335,034874;;1,10E-05;;;-0,000004;-0,000004;;0;
7035;335.034.874;;7035;335,034874;335,034889;;1,50E-05;;;-0,000004;-0,000063;;-0,000059;
7036;335.034.889;;7036;335,034889;335,034908;;1,90E-05;;;-0,000063;0,000076;;0,000139;
7037;335.034.908;;7037;335,034908;335,03499;;8,20E-05;;;0,000076;-0,000009;;-0,000085;
7038;335.034.990;;7038;335,03499;335,034996;;6,00E-06;;;-0,000009;0,000001;;0,00001;
7039;335.034.996;;7039;335,034996;335,035011;;1,50E-05;;;0,000001;0;;-0,000001;
7040;335.035.011;;7040;335,035011;335,035025;;1,40E-05;;;0;-0,002449;;-0,002449;
7041;335.035.025;;7041;335,035025;335,035039;;1,40E-05;;;-0,002449;0,002427;;0,004876;
7042;335.035.039;;7042;335,035039;335,037502;;0,002463;;;0,002427;0,000022;;-0,002405;
7043;335.037.502;;7043;335,037502;335,037538;;3,60E-05;;;0,000022;-0,000044;;-0,000066;
7044;335.037.538;;7044;335,037538;335,037552;;1,40E-05;;;-0,000044;0,000047;;0,000091;
7045;335.037.552;;7045;335,037552;335,03761;;5,80E-05;;;0,000047;-0,000004;;-0,000051;
7046;335.037.610;;7046;335,03761;335,037621;;1,10E-05;;;-0,000004;-0,000007;;-0,000003;
7047;335.037.621;;7047;335,037621;335,037636;;1,50E-05;;;-0,000007;-0,000067;;-0,00006;
7048;335.037.636;;7048;335,037636;335,037658;;2,20E-05;;;-0,000067;0,000083;;0,00015;
7049;335.037.658;;7049;335,037658;335,037747;;8,90E-05;;;0,000083;-0,000009;;-0,000092;
7050;335.037.747;;7050;335,037747;335,037753;;6,00E-06;;;-0,000009;0,000003;;0,000012;
7051;335.037.753;;7051;335,037753;335,037768;;1,50E-05;;;0,000003;-0,000003;;-0,000006;
7052;335.037.768;;7052;335,037768;335,03778;;1,20E-05;;;-0,000003;-0,001648;;-0,001645;
7053;335.037.780;;7053;335,03778;335,037795;;1,50E-05;;;-0,001648;0,001628;;0,003276;
7054;335.037.795;;7054;335,037795;335,039458;;0,001663;;;0,001628;0,00002;;-0,001608;
7055;335.039.458;;7055;335,039458;335,039493;;3,50E-05;;;0,00002;-0,000057;;-0,000077;
7056;335.039.493;;7056;335,039493;335,039508;;1,50E-05;;;-0,000057;0,000062;;0,000119;
7057;335.039.508;;7057;335,039508;335,03958;;7,20E-05;;;0,000062;-0,000005;;-0,000067;
7058;335.039.580;;7058;335,03958;335,03959;;1,00E-05;;;-0,000005;0,000002;;0,000007;
7059;335.039.590;;7059;335,03959;335,039605;;1,50E-05;;;0,000002;-0,000065;;-0,000067;
7060;335.039.605;;7060;335,039605;335,039618;;1,30E-05;;;-0,000065;0,000051;;0,000116;
7061;335.039.618;;7061;335,039618;335,039696;;7,80E-05;;;0,000051;-0,000728;;-0,000779;
7062;335.039.696;;7062;335,039696;335,039723;;2,70E-05;;;-0,000728;0,000701;;0,001429;
7063;335.039.723;;7063;335,039723;335,040478;;0,000755;;;0,000701;0,000039;;-0,000662;
7064;335.040.478;;7064;335,040478;335,040532;;5,40E-05;;;0,000039;-0,000048;;-0,000087;
7065;335.040.532;;7065;335,040532;335,040547;;1,50E-05;;;-0,000048;0,000016;;0,000064;
7066;335.040.547;;7066;335,040547;335,04061;;6,30E-05;;;0,000016;0,000023;;7E-06;
7067;335.040.610;;7067;335,04061;335,040657;;4,70E-05;;;0,000023;-0,000001;;-0,000024;
7068;335.040.657;;7068;335,040657;335,040681;;2,40E-05;;;-0,000001;-0,000057;;-0,000056;
7069;335.040.681;;7069;335,040681;335,040706;;2,50E-05;;;-0,000057;0,000066;;0,000123;
7070;335.040.706;;7070;335,040706;335,040788;;8,20E-05;;;0,000066;-0,000636;;-0,000702;
7071;335.040.788;;7071;335,040788;335,040804;;1,60E-05;;;-0,000636;0,000611;;0,001247;
7072;335.040.804;;7072;335,040804;335,041456;;0,000652;;;0,000611;0,000027;;-0,000584;
7073;335.041.456;;7073;335,041456;335,041497;;4,10E-05;;;0,000027;-0,000022;;-0,000049;
7074;335.041.497;;7074;335,041497;335,041511;;1,40E-05;;;-0,000022;-0,000039;;-0,000017;
7075;335.041.511;;7075;335,041511;335,041547;;3,60E-05;;;-0,000039;0,000063;;0,000102;
7076;335.041.547;;7076;335,041547;335,041622;;7,50E-05;;;0,000063;-0,000003;;-0,000066;
7077;335.041.622;;7077;335,041622;335,041634;;1,20E-05;;;-0,000003;-0,000791;;-0,000788;
7078;335.041.634;;7078;335,041634;335,041649;;1,50E-05;;;-0,000791;0,000788;;0,001579;
7079;335.041.649;;7079;335,041649;335,042455;;0,000806;;;0,000788;-0,000002;;-0,00079;
7080;335.042.455;;7080;335,042455;335,042473;;1,80E-05;;;-0,000002;-0,000057;;-0,000055;
7081;335.042.473;;7081;335,042473;335,042493;;2,00E-05;;;-0,000057;0,000067;;0,000124;
7082;335.042.493;;7082;335,042493;335,04257;;7,70E-05;;;0,000067;-0,000004;;-0,000071;
7083;335.042.570;;7083;335,04257;335,04258;;1,00E-05;;;-0,000004;0,000001;;0,000005;
7084;335.042.580;;7084;335,04258;335,042594;;1,40E-05;;;0,000001;0,000002;;1E-06;
7085;335.042.594;;7085;335,042594;335,042607;;1,30E-05;;;0,000002;-0,000036;;-0,000038;
7086;335.042.607;;7086;335,042607;335,042618;;1,10E-05;;;-0,000036;-0,000002;;0,000034;
7087;335.042.618;;7087;335,042618;335,042665;;4,70E-05;;;-0,000002;0,000037;;0,000039;
7088;335.042.665;;7088;335,042665;335,042714;;4,90E-05;;;0,000037;-0,000016;;-0,000053;
7089;335.042.714;;7089;335,042714;335,042726;;1,20E-05;;;-0,000016;-0,001684;;-0,001668;
7090;335.042.726;;7090;335,042726;335,042754;;2,80E-05;;;-0,001684;0,001669;;0,003353;
7091;335.042.754;;7091;335,042754;335,044466;;0,001712;;;0,001669;0,000019;;-0,00165;
7092;335.044.466;;7092;335,044466;335,044509;;4,30E-05;;;0,000019;0,000017;;-0,000002;
7093;335.044.509;;7093;335,044509;335,044533;;2,40E-05;;;0,000017;-0,000008;;-0,000025;
7094;335.044.533;;7094;335,044533;335,04454;;7,00E-06;;;-0,000008;0,000002;;0,00001;
7095;335.044.540;;7095;335,04454;335,044555;;1,50E-05;;;0,000002;-0,000035;;-0,000037;
7096;335.044.555;;7096;335,044555;335,044568;;1,30E-05;;;-0,000035;0,000034;;0,000069;
7097;335.044.568;;7097;335,044568;335,044616;;4,80E-05;;;0,000034;-0,000018;;-0,000052;
7098;335.044.616;;7098;335,044616;335,04463;;1,40E-05;;;-0,000018;-0,00002;;-0,000002;
7099;335.044.630;;7099;335,04463;335,044662;;3,20E-05;;;-0,00002;0,000041;;0,000061;
7100;335.044.662;;7100;335,044662;335,044714;;5,20E-05;;;0,000041;-0,000065;;-0,000106;
7101;335.044.714;;7101;335,044714;335,044725;;1,10E-05;;;-0,000065;-0,001482;;-0,001417;
7102;335.044.725;;7102;335,044725;335,044801;;7,60E-05;;;-0,001482;0,001521;;0,003003;
7103;335.044.801;;7103;335,044801;335,046359;;0,001558;;;0,001521;0,000017;;-0,001504;
7104;335.046.359;;7104;335,046359;335,046396;;3,70E-05;;;0,000017;0,000012;;-5E-06;
7105;335.046.396;;7105;335,046396;335,046416;;2,00E-05;;;0,000012;-0,000008;;-0,00002;
7106;335.046.416;;7106;335,046416;335,046424;;8,00E-06;;;-0,000008;0,000004;;0,000012;
7107;335.046.424;;7107;335,046424;335,04644;;1,60E-05;;;0,000004;-0,000028;;-0,000032;
7108;335.046.440;;7108;335,04644;335,046452;;1,20E-05;;;-0,000028;0,000034;;0,000062;
7109;335.046.452;;7109;335,046452;335,046492;;4,00E-05;;;0,000034;-0,000013;;-0,000047;
7110;335.046.492;;7110;335,046492;335,046498;;6,00E-06;;;-0,000013;-0,000676;;-0,000663;
7111;335.046.498;;7111;335,046498;335,046517;;1,90E-05;;;-0,000676;0,000684;;0,00136;
7112;335.046.517;;7112;335,046517;335,047212;;0,000695;;;0,000684;-0,000016;;-0,0007;
7113;335.047.212;;7113;335,047212;335,047223;;1,10E-05;;;-0,000016;-0,001234;;-0,001218;
7114;335.047.223;;7114;335,047223;335,04725;;2,70E-05;;;-0,001234;0,001227;;0,002461;
7115;335.047.250;;7115;335,04725;335,048511;;0,001261;;;0,001227;0,000022;;-0,001205;
7116;335.048.511;;7116;335,048511;335,048545;;3,40E-05;;;0,000022;-0,000091;;-0,000113;
7117;335.048.545;;7117;335,048545;335,048557;;1,20E-05;;;-0,000091;-3E-06;;0,000088;
7118;335.048.557;;7118;335,048557;335,04866;;0,000103;;;-3E-06;0,000082;;0,000085;
7119;335.048.660;;7119;335,04866;335,048766;;0,000106;;;0,000082;-0,000091;;-0,000173;
7120;335.048.766;;7120;335,048766;335,04879;;2,40E-05;;;-0,000091;0,000088;;0,000179;
7121;335.048.790;;7121;335,04879;335,048905;;0,000115;;;0,000088;0,000013;;-0,000075;
7122;335.048.905;;7122;335,048905;335,048932;;2,70E-05;;;0,000013;-0,000008;;-0,000021;
7123;335.048.932;;7123;335,048932;335,048946;;1,40E-05;;;-0,000008;-0,000004;;0,000004;
7124;335.048.946;;7124;335,048946;335,048968;;2,20E-05;;;-0,000004;-0,000033;;-0,000029;
7125;335.048.968;;7125;335,048968;335,048994;;2,60E-05;;;-0,000033;0,000048;;0,000081;
7126;335.048.994;;7126;335,048994;335,049053;;5,90E-05;;;0,000048;-0,000029;;-0,000077;
7127;335.049.053;;7127;335,049053;335,049064;;1,10E-05;;;-0,000029;-0,000027;;0,000002;
7128;335.049.064;;7128;335,049064;335,049104;;4,00E-05;;;-0,000027;0,000042;;0,000069;
7129;335.049.104;;7129;335,049104;335,049171;;6,70E-05;;;0,000042;0,000016;;-0,000026;
7130;335.049.171;;7130;335,049171;335,049196;;2,50E-05;;;0,000016;0,000001;;-0,000015;
7131;335.049.196;;7131;335,049196;335,049205;;9,00E-06;;;0,000001;0;;-0,000001;
7132;335.049.205;;7132;335,049205;335,049213;;8,00E-06;;;0;-0,000012;;-0,000012;
7133;335.049.213;;7133;335,049213;335,049221;;8,00E-06;;;-0,000012;-0,000007;;0,000005;
7134;335.049.221;;7134;335,049221;335,049241;;2,00E-05;;;-0,000007;-0,000024;;-0,000017;
7135;335.049.241;;7135;335,049241;335,049268;;2,70E-05;;;-0,000024;0,000026;;0,00005;
7136;335.049.268;;7136;335,049268;335,049319;;5,10E-05;;;0,000026;-0,000003;;-0,000029;
7137;335.049.319;;7137;335,049319;335,049344;;2,50E-05;;;-0,000003;0,000018;;0,000021;
7138;335.049.344;;7138;335,049344;335,049372;;2,80E-05;;;0,000018;-0,000011;;-0,000029;
7139;335.049.372;;7139;335,049372;335,049382;;1,00E-05;;;-0,000011;-0,000012;;-1E-06;
7140;335.049.382;;7140;335,049382;335,049403;;2,10E-05;;;-0,000012;-0,000006;;6E-06;
7141;335.049.403;;7141;335,049403;335,049436;;3,30E-05;;;-0,000006;0,000023;;0,000029;
7142;335.049.436;;7142;335,049436;335,049475;;3,90E-05;;;0,000023;-0,000038;;-0,000061;
7143;335.049.475;;7143;335,049475;335,049491;;1,60E-05;;;-0,000038;0,000017;;0,000055;
7144;335.049.491;;7144;335,049491;335,049545;;5,40E-05;;;0,000017;0,000027;;0,00001;
7145;335.049.545;;7145;335,049545;335,049582;;3,70E-05;;;0,000027;-0,00001;;-0,000037;
7146;335.049.582;;7146;335,049582;335,049592;;1,00E-05;;;-0,00001;-0,000006;;0,000004;
7147;335.049.592;;7147;335,049592;335,049612;;2,00E-05;;;-0,000006;0,000012;;0,000018;
7148;335.049.612;;7148;335,049612;335,049638;;2,60E-05;;;0,000012;-0,000021;;-0,000033;
7149;335.049.638;;7149;335,049638;335,049652;;1,40E-05;;;-0,000021;-0,000119;;-0,000098;
7150;335.049.652;;7150;335,049652;335,049687;;3,50E-05;;;-0,000119;0,000147;;0,000266;
7151;335.049.687;;7151;335,049687;335,049841;;0,000154;;;0,000147;0,000003;;-0,000144;
7152;335.049.841;;7152;335,049841;335,049848;;7,00E-06;;;0,000003;0,000001;;-0,000002;
7153;335.049.848;;7153;335,049848;335,049852;;4,00E-06;;;0,000001;-0,000002;;-0,000003;
7154;335.049.852;;7154;335,049852;335,049855;;3,00E-06;;;-0,000002;-0,000031;;-0,000029;
7155;335.049.855;;7155;335,049855;335,04986;;5,00E-06;;;-0,000031;-0,000476;;-0,000445;
7156;335.049.860;;7156;335,04986;335,049896;;3,60E-05;;;-0,000476;0,000498;;0,000974;
7157;335.049.896;;7157;335,049896;335,050408;;0,000512;;;0,000498;0,000007;;-0,000491;
7158;335.050.408;;7158;335,050408;335,050422;;1,40E-05;;;0,000007;-0,000032;;-0,000039;
7159;335.050.422;;7159;335,050422;335,050429;;7,00E-06;;;-0,000032;0,00001;;0,000042;
7160;335.050.429;;7160;335,050429;335,050468;;3,90E-05;;;0,00001;0,000016;;0,000006;
7161;335.050.468;;7161;335,050468;335,050497;;2,90E-05;;;0,000016;0;;-0,000016;
7162;335.050.497;;7162;335,050497;335,05051;;1,30E-05;;;0;-0,000129;;-0,000129;
7163;335.050.510;;7163;335,05051;335,050523;;1,30E-05;;;-0,000129;0,000118;;0,000247;
7164;335.050.523;;7164;335,050523;335,050665;;0,000142;;;0,000118;-0,008861;;-0,008979;
